id%x_pos_initial%y_pos_initial%z_pos_initial%x_vel_initial%y_vel_initial%z_vel_initial%gravity%box_side_length%group_id%time%x_pos%y_pos%z_pos%x_vel_final%y_vel_final%z_vel_final%num_bounces
47bcda_3_5%49.0%50.0%51.0%5.25%4.9%5.0%9.81%100.0%47bcda%[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0, 2.2, 2.4, 2.6, 2.8, 3.0, 3.2, 3.4, 3.6, 3.8, 4.0, 4.2, 4.4, 4.6, 4.8, 5.0, 5.2, 5.4, 5.6, 5.8, 6.0, 6.2, 6.4, 6.6, 6.8, 7.0, 7.2, 7.4, 7.6, 7.8, 8.0, 8.2, 8.4, 8.6, 8.8, 9.0, 9.2, 9.4, 9.6, 9.8, 10.0, 10.2, 10.4, 10.6, 10.8, 11.0, 11.2, 11.4, 11.6, 11.8, 12.0, 12.2, 12.4, 12.6, 12.8, 13.0, 13.2, 13.4, 13.6, 13.8, 14.0, 14.2, 14.4, 14.6, 14.8, 15.0, 15.2, 15.4, 15.6, 15.8, 16.0, 16.2, 16.4, 16.6, 16.8, 17.0, 17.2, 17.4, 17.6, 17.8, 18.0, 18.2, 18.4, 18.6, 18.8, 19.0, 19.2, 19.4, 19.6, 19.8]%[50.05, 51.088975, 52.11715530949375, 53.13476407149919, 54.142017557579535, 55.139125447807665, 56.12629109658825, 57.1037117851875, 58.07157896176174, 59.030078469621074, 59.979390764414745, 60.91969112087796, 61.851149829737516, 62.77393238533397, 63.688199664481296, 64.59410809705143, 65.49180982873955, 66.38145287643691, 67.2631812766111, 68.13713522706857, 69.00345122245082, 69.86226218379453, 70.71369758246499, 71.55788355875436, 72.3949430354181, 73.22499582640711, 74.04815874103784, 74.86454568382833, 75.67426775021522, 76.47743331835419, 77.27414813719471, 78.06451541100964, 78.84863588054938, 79.62660790098161, 80.39852751676808, 81.1644885336222, 81.92458258768292, 82.67889921203346, 83.42752590068628, 84.17054817014946, 84.90804961868346, 85.64011198335157, 86.36681519496204, 87.08823743099487, 87.80445516660126, 88.51554322375968, 89.22157481866776, 89.92262160744576, 90.6187537302232, 91.31003985367703, 91.99654721208604, 92.67834164696356, 93.35548764532679, 94.02804837665902, 94.69608572861794, 95.35966034154075, 96.01883164179439, 96.67365787401727, 97.32419613229607, 97.97050239032002, 98.61263153055236, 99.25063737245735, 99.88457269981929, 100.0, 99.37405136170126, 98.75202084038041, 98.1338595387541, 97.51951947107607, 96.90895354058559, 96.30211551764987, 95.69896001857495, 95.09944248506068, 94.50351916427631, 93.9111470895345, 93.32228406154202, 92.7368886302069, 92.15492007698208, 91.57633839772667, 91.00110428606696, 90.42917911723943, 89.86052493239927, 89.29510442337848, 88.73288091787789, 88.17381836507869, 87.61788132165891, 87.06503493820159, 86.5152449459813, 85.96847764411645, 85.42469988707549, 84.88387907252506, 84.34598312950914, 83.81098050694834, 83.27884016244901, 82.74953155141213, 82.22302461643243, 81.69928977697853, 81.17829791934523, 80.66002038686912, 80.1444289703997, 79.63149589901765]%[50.98, 42.140395999999996, 24.272177988768156, 0, 8.680095683152055, 6.796750755617361, 0, 0.48881454040529526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]%[52.0, 52.99, 53.970199, 54.940790099203994, 55.90196072758945, 56.85389286620619, 57.796763256857616, 58.73074360177337, 59.656000753842235, 60.57269689793655, 61.4809897238249, 62.38103259113764, 63.272974686820376, 64.1569611754826, 65.03313334302347, 65.9016287338926, 66.7625812823221, 67.61612143784514, 68.46237628539727, 69.30146966027935, 70.13352225824373, 70.95865174095032, 71.77697283702457, 72.58859743893603, 73.39363469590322, 74.19219110301934, 74.984370586782, 75.77027458719972, 76.55000213663872, 77.32364993556418, 78.09131242532182, 78.85308185809764, 79.60904836418635, 80.35930001669178, 81.10392289377633, 81.84300113857012, 82.57661701684462, 83.30485097255057, 84.02778168131408, 84.74548610198086, 85.45803952629319, 86.16551562678053, 86.86798650294027, 87.56552272578148, 88.25819338080093, 88.94606610945713, 89.62920714920504, 90.30768137215108, 90.98155232238508, 91.6508822520434, 92.31573215615435, 92.97616180631535, 93.63222978324822, 94.28399350827752, 94.93150927377418, 95.57483227260518, 96.21401662662792, 96.8491154142664, 97.48018069720426, 98.10726354622884, 98.730414066258, 99.34968142058105, 99.96511385434279, 100.0, 99.39209623142733, 98.7878879327731, 98.1873303108005, 97.590379383401, 96.99699196009873, 96.40712562313779, 95.82073870913165, 95.23779029125468, 94.65824016195677, 94.08204881618255, 93.50917743507777, 92.9395878701659, 92.37324262797858, 91.81010485512475, 91.25013832378306, 90.6933074176036, 90.13957711800492, 89.58891299085317, 89.04128117351074, 88.49664836224196, 87.95498179996429, 87.41624926433352, 86.8804190561522, 86.3474599880909, 85.81734137371188, 85.29003301678597, 84.7655052008929, 84.24372867929628, 83.72467466508456, 83.20831482156953, 82.69462125293445, 82.18356649512394, 81.67512350696825, 81.1692656615346, 80.66596673769881, 80.16520091193037]%-0.5103020680248704%0%-0.498258161645867%5
