# # 'atwood' 'velocity'  'width-0'  'width-1'  'width-2'  'width-3'  'width-4'  'width-5'  'width-6'  'width-7'  'width-8'  'width-9'  'width-10' 
4.869999999999999885e-01,9.200000000000000400e-01,6.646699333076363514e-01,6.716283549509057815e-01,6.940325593595890741e-01,7.444639308730234273e-01,8.404473962240390783e-01,1.016829589771987452e+00,1.301844822602903795e+00,1.747229895713886316e+00,2.386840636244900171e+00,3.239073431085322419e+00,4.269766229894683462e+00
4.289999999999999925e-01,8.569999999999999840e-01,6.646699742094034358e-01,6.699565408611605211e-01,6.865831822765169346e-01,7.223496898586194703e-01,7.914901171314638884e-01,9.152545068070669920e-01,1.123258192882655493e+00,1.449124202672051220e+00,1.928119009732245148e+00,2.588184789511323025e+00,3.428998045144710183e+00
5.540000000000000480e-01,1.060000000000000053e+00,6.646699020631428034e-01,6.751539108416083623e-01,7.100359780044226410e-01,7.846024964169077132e-01,9.373507268505646417e-01,1.199926857886089993e+00,1.630947966492983792e+00,2.273483055496527516e+00,3.150450789124203066e+00,4.234058637969138950e+00,5.437350683126799034e+00
3.539999999999999813e-01,1.036999999999999922e+00,6.646700383606894968e-01,6.707530444421437865e-01,6.898000741163329286e-01,7.285699105521959984e-01,7.990572094638661582e-01,9.183676546766902371e-01,1.109276423252273158e+00,1.395119633625628852e+00,1.805940928954064439e+00,2.362744295329854083e+00,3.074391521998794730e+00
5.889999999999999680e-01,9.469999999999999529e-01,6.646698934518117108e-01,6.741743074954770210e-01,7.050190707874006701e-01,7.730899929293914008e-01,9.131205160968369761e-01,1.169193365591492118e+00,1.595975326011776607e+00,2.242759336747611965e+00,3.131842310076129010e+00,4.254826371112359951e+00,5.501951917554355198e+00
3.390000000000000235e-01,1.016000000000000014e+00,6.646700518267217861e-01,6.702732822270344171e-01,6.876820160287987482e-01,7.230918461019925081e-01,7.874364640656457137e-01,8.944251259243417573e-01,1.066332715941786358e+00,1.324933468271770831e+00,1.697333429987303077e+00,2.206052049470208942e+00,2.861334821655253435e+00
6.430000000000000160e-01,9.809999999999999831e-01,6.646698872996082974e-01,6.762956746946318098e-01,7.140028630107094765e-01,7.976761125827098731e-01,9.707495821249141343e-01,1.290438263816314324e+00,1.813969021740034826e+00,2.583559469331646152e+00,3.615364705873340245e+00,4.857684417668112431e+00,6.209655051020765981e+00
6.109999999999999876e-01,1.116000000000000103e+00,6.646698903022482119e-01,6.777640448087276503e-01,7.219533257674253246e-01,8.180353820396469855e-01,1.008345059637335561e+00,1.345343781100584613e+00,1.892133666501525591e+00,2.675687458374824690e+00,3.709100394560440606e+00,4.932127763530139930e+00,6.249330785767538643e+00
4.849999999999999867e-01,1.078999999999999959e+00,6.646699345283765270e-01,6.738527909923196502e-01,7.040378193346858993e-01,7.705416034872852871e-01,8.943118593277697981e-01,1.113531025252081585e+00,1.456383003075814475e+00,1.975816723667905173e+00,2.698260356632940393e+00,3.627774050832176300e+00,4.704487079549735107e+00
5.629999999999999449e-01,8.970000000000000195e-01,6.646698993640359765e-01,6.727969667229762862e-01,6.988755545978827532e-01,7.563396395335593159e-01,8.760086905533913670e-01,1.092086286310728571e+00,1.460405096260574576e+00,2.027589959090668525e+00,2.828604110331061072e+00,3.860740855069118460e+00,5.044491387724290732e+00
3.880000000000000115e-01,1.143000000000000016e+00,6.646700083217413901e-01,6.726837274842983883e-01,6.982753788474174161e-01,7.504426299827317015e-01,8.466771867739530943e-01,1.006891721819702656e+00,1.260554558185815743e+00,1.638729421931530483e+00,2.166438436474102947e+00,2.864439931322179334e+00,3.719442939002088000e+00
4.460000000000000075e-01,9.969999999999999973e-01,6.646699611509501171e-01,6.719082152093445170e-01,6.952441448645673150e-01,7.448063719677833205e-01,8.406830596308805248e-01,1.007557685907099820e+00,1.280235348268597750e+00,1.691241804519578729e+00,2.283159494639736664e+00,3.070503678667178438e+00,4.025961749817338564e+00
5.300000000000000266e-01,1.098999999999999977e+00,6.646699110104685726e-01,6.752178346295265587e-01,7.103518165229564252e-01,7.852814180347870154e-01,9.356153296343342474e-01,1.190921984828497093e+00,1.602420006043301370e+00,2.219612387034102241e+00,3.062493509995907637e+00,4.112578216250029506e+00,5.279165339898798770e+00
3.970000000000000195e-01,8.840000000000000080e-01,6.646700005803948264e-01,6.697966845175269412e-01,6.858398547301043369e-01,7.195658102370349196e-01,7.839557065928546287e-01,8.967454926158954231e-01,1.084447030609414053e+00,1.375826322583015182e+00,1.806672207641658812e+00,2.399215853626981421e+00,3.160581525323338248e+00
