4.869999999999999885e-01,9.200000000000000400e-01,0.000000000000000000e+00,6.646701937431018781e-01
4.869999999999999885e-01,9.200000000000000400e-01,6.905560960438024587e+00,6.739252598971432473e-01
4.869999999999999885e-01,9.200000000000000400e-01,1.436215425266898826e+01,7.124395116013287899e-01
4.869999999999999885e-01,9.200000000000000400e-01,2.181886733150993507e+01,8.157281138739235216e-01
4.869999999999999885e-01,9.200000000000000400e-01,2.925864471439132686e+01,1.052682572015827045e+00
4.869999999999999885e-01,9.200000000000000400e-01,3.572162850870467565e+01,1.436271901094460013e+00
4.869999999999999885e-01,9.200000000000000400e-01,3.973945927827898572e+01,1.761673622207878154e+00
4.869999999999999885e-01,9.200000000000000400e-01,4.348412427395455637e+01,2.120658913485937269e+00
4.869999999999999885e-01,9.200000000000000400e-01,4.698017428687371222e+01,2.507108836816227981e+00
4.869999999999999885e-01,9.200000000000000400e-01,5.030797166087316441e+01,2.921816506241636802e+00
4.869999999999999885e-01,9.200000000000000400e-01,5.364345921818510021e+01,3.394693769226347690e+00
4.869999999999999885e-01,9.200000000000000400e-01,5.692942174130239863e+01,3.914613460527289313e+00
4.869999999999999885e-01,9.200000000000000400e-01,5.994006262402083962e+01,4.407792882762848308e+00
4.869999999999999885e-01,9.200000000000000400e-01,6.282339579638662030e+01,4.881166517822881801e+00
4.869999999999999885e-01,9.200000000000000400e-01,6.545458314690144164e+01,5.318948765168312498e+00
4.869999999999999885e-01,9.200000000000000400e-01,6.805084406323726398e+01,5.735973090877115155e+00
4.869999999999999885e-01,9.200000000000000400e-01,7.000606308330887373e+01,6.026722780105933097e+00
4.869999999999999885e-01,9.200000000000000400e-01,7.216254259490202116e+01,6.338789533673329757e+00
4.869999999999999885e-01,9.200000000000000400e-01,7.425583545577285349e+01,6.658113841161908297e+00
4.869999999999999885e-01,9.200000000000000400e-01,7.689108071708638192e+01,7.078970665776669335e+00
4.869999999999999885e-01,9.200000000000000400e-01,7.952777822936492669e+01,7.465681026395468045e+00
4.869999999999999885e-01,9.200000000000000400e-01,8.212275698678499225e+01,7.850495954574828517e+00
4.869999999999999885e-01,9.200000000000000400e-01,8.465811186257785437e+01,8.249397342391176835e+00
4.869999999999999885e-01,9.200000000000000400e-01,8.703066419106779961e+01,8.624065565248384857e+00
4.869999999999999885e-01,9.200000000000000400e-01,8.981397081723243048e+01,9.078747259735335362e+00
4.869999999999999885e-01,9.200000000000000400e-01,9.168773337409207613e+01,9.291144638338650452e+00
4.869999999999999885e-01,9.200000000000000400e-01,9.321986277119212616e+01,9.431845601719249572e+00
4.289999999999999925e-01,8.569999999999999840e-01,0.000000000000000000e+00,6.646701938362661322e-01
4.289999999999999925e-01,8.569999999999999840e-01,6.982041064150678267e+00,6.719681846089300414e-01
4.289999999999999925e-01,8.569999999999999840e-01,1.451575890343151620e+01,7.017632012536660913e-01
4.289999999999999925e-01,8.569999999999999840e-01,2.203732861169030954e+01,7.797835987206487296e-01
4.289999999999999925e-01,8.569999999999999840e-01,2.956587152429531429e+01,9.570206506899894272e-01
4.289999999999999925e-01,8.569999999999999840e-01,3.707967650062637688e+01,1.293762967050930968e+00
4.289999999999999925e-01,8.569999999999999840e-01,4.306548826841262922e+01,1.732570945590212519e+00
4.289999999999999925e-01,8.569999999999999840e-01,4.815835608819429581e+01,2.225744448008541987e+00
4.289999999999999925e-01,8.569999999999999840e-01,5.268166745011573227e+01,2.737085929140699481e+00
4.289999999999999925e-01,8.569999999999999840e-01,5.577914770238153608e+01,3.122292927009880259e+00
4.289999999999999925e-01,8.569999999999999840e-01,5.847476561770304926e+01,3.480004301757206431e+00
4.289999999999999925e-01,8.569999999999999840e-01,6.147484646267329822e+01,3.904067992625933403e+00
4.289999999999999925e-01,8.569999999999999840e-01,6.528623525074509359e+01,4.489860057137267546e+00
4.289999999999999925e-01,8.569999999999999840e-01,6.910174188702589504e+01,5.117246591529514887e+00
4.289999999999999925e-01,8.569999999999999840e-01,7.269817057316704734e+01,5.735627470011142925e+00
4.289999999999999925e-01,8.569999999999999840e-01,7.545860550790072807e+01,6.223596615781906038e+00
4.289999999999999925e-01,8.569999999999999840e-01,7.781012350610689055e+01,6.667614560963718517e+00
4.289999999999999925e-01,8.569999999999999840e-01,7.996003768894463803e+01,7.080057942479697886e+00
4.289999999999999925e-01,8.569999999999999840e-01,8.218332839975514048e+01,7.513461106180466587e+00
4.289999999999999925e-01,8.569999999999999840e-01,8.469618828848636838e+01,7.973612088206708748e+00
4.289999999999999925e-01,8.569999999999999840e-01,8.754638576460403954e+01,8.436612364176536261e+00
4.289999999999999925e-01,8.569999999999999840e-01,9.064248784109962287e+01,8.885217949527689285e+00
4.289999999999999925e-01,8.569999999999999840e-01,9.358602697537213544e+01,9.231270663318259295e+00
5.540000000000000480e-01,1.060000000000000053e+00,0.000000000000000000e+00,6.646701936395098542e-01
5.540000000000000480e-01,1.060000000000000053e+00,6.794512514381111146e+00,6.777176228160110005e-01
5.540000000000000480e-01,1.060000000000000053e+00,1.413995582807469376e+01,7.328077100982363090e-01
5.540000000000000480e-01,1.060000000000000053e+00,2.149103106749871372e+01,8.745946229876107036e-01
5.540000000000000480e-01,1.060000000000000053e+00,2.879855216621447411e+01,1.191115878674597228e+00
5.540000000000000480e-01,1.060000000000000053e+00,3.478615154481357052e+01,1.641358945508633482e+00
5.540000000000000480e-01,1.060000000000000053e+00,3.883961708337965746e+01,2.072863558099963477e+00
5.540000000000000480e-01,1.060000000000000053e+00,4.236714141483655993e+01,2.518441911101787056e+00
5.540000000000000480e-01,1.060000000000000053e+00,4.544635875911600209e+01,2.966967982681542271e+00
5.540000000000000480e-01,1.060000000000000053e+00,4.817683817272958180e+01,3.395394271072468939e+00
5.540000000000000480e-01,1.060000000000000053e+00,5.123931054698162058e+01,3.907814285312379177e+00
5.540000000000000480e-01,1.060000000000000053e+00,5.397178303731078586e+01,4.414385980410124866e+00
5.540000000000000480e-01,1.060000000000000053e+00,5.651980837384999035e+01,4.953983925523884224e+00
5.540000000000000480e-01,1.060000000000000053e+00,5.905204702565285402e+01,5.515879305056774484e+00
5.540000000000000480e-01,1.060000000000000053e+00,6.142803167224478500e+01,6.054394933535705903e+00
5.540000000000000480e-01,1.060000000000000053e+00,6.384008710463168512e+01,6.632503101627543529e+00
5.540000000000000480e-01,1.060000000000000053e+00,6.607620426553611992e+01,7.174033429760105385e+00
5.540000000000000480e-01,1.060000000000000053e+00,6.847192700356602302e+01,7.792172613900761213e+00
5.540000000000000480e-01,1.060000000000000053e+00,7.071133710226031610e+01,8.371701527575424961e+00
5.540000000000000480e-01,1.060000000000000053e+00,7.296752082525797789e+01,8.977397561697122441e+00
3.539999999999999813e-01,1.036999999999999922e+00,0.000000000000000000e+00,6.646701939510243351e-01
3.539999999999999813e-01,1.036999999999999922e+00,7.053366601591588569e+00,6.731741611951552740e-01
3.539999999999999813e-01,1.036999999999999922e+00,1.466764271890565574e+01,7.052433410538279102e-01
3.539999999999999813e-01,1.036999999999999922e+00,2.225938787156667331e+01,7.844017515265198082e-01
3.539999999999999813e-01,1.036999999999999922e+00,2.986608482199157066e+01,9.463436393729882656e-01
3.539999999999999813e-01,1.036999999999999922e+00,3.745825690556389986e+01,1.251211708878736673e+00
3.539999999999999813e-01,1.036999999999999922e+00,4.464174820003945143e+01,1.706436178618087718e+00
3.539999999999999813e-01,1.036999999999999922e+00,4.976511587196584685e+01,2.129530810814589614e+00
3.539999999999999813e-01,1.036999999999999922e+00,5.447706975725951395e+01,2.572989956547114154e+00
3.539999999999999813e-01,1.036999999999999922e+00,5.917139109995591184e+01,3.064398125599372413e+00
3.539999999999999813e-01,1.036999999999999922e+00,6.479422353596562800e+01,3.744955424862630888e+00
3.539999999999999813e-01,1.036999999999999922e+00,6.969585891064235739e+01,4.410868769757569474e+00
3.539999999999999813e-01,1.036999999999999922e+00,7.532658656146504939e+01,5.282082556804108542e+00
3.539999999999999813e-01,1.036999999999999922e+00,7.992601939239830244e+01,6.045920673379404420e+00
3.539999999999999813e-01,1.036999999999999922e+00,8.467465651445641583e+01,6.875935699395750333e+00
3.539999999999999813e-01,1.036999999999999922e+00,8.842683859287537018e+01,7.540842024547822042e+00
3.539999999999999813e-01,1.036999999999999922e+00,9.267522105648751563e+01,8.265991497739598515e+00
3.539999999999999813e-01,1.036999999999999922e+00,9.762043173927631301e+01,9.185339815353581017e+00
5.889999999999999680e-01,9.469999999999999529e-01,0.000000000000000000e+00,6.646701935915092507e-01
5.889999999999999680e-01,9.469999999999999529e-01,6.740089537309088108e+00,6.750135289034588926e-01
5.889999999999999680e-01,9.469999999999999529e-01,1.401863530688208215e+01,7.202071575830315542e-01
5.889999999999999680e-01,9.469999999999999529e-01,2.130211637677023973e+01,8.489266194509492713e-01
5.889999999999999680e-01,9.469999999999999529e-01,2.853929877919405556e+01,1.145936731327665825e+00
5.889999999999999680e-01,9.469999999999999529e-01,3.345413860024189745e+01,1.504438912412941365e+00
5.889999999999999680e-01,9.469999999999999529e-01,3.670054167724466510e+01,1.801293748618040480e+00
5.889999999999999680e-01,9.469999999999999529e-01,3.961734420799551515e+01,2.113955245573279740e+00
5.889999999999999680e-01,9.469999999999999529e-01,4.257827991010922375e+01,2.461570491379131198e+00
5.889999999999999680e-01,9.469999999999999529e-01,4.571598306178600524e+01,2.878197271609773900e+00
5.889999999999999680e-01,9.469999999999999529e-01,4.814315607387150919e+01,3.229657565774744832e+00
5.889999999999999680e-01,9.469999999999999529e-01,5.016975965397772796e+01,3.539887888895387302e+00
5.889999999999999680e-01,9.469999999999999529e-01,5.249546462025863036e+01,3.905106110465639713e+00
5.889999999999999680e-01,9.469999999999999529e-01,5.485830827318417136e+01,4.289528459041550335e+00
5.889999999999999680e-01,9.469999999999999529e-01,5.688242727472179894e+01,4.621761967751106148e+00
5.889999999999999680e-01,9.469999999999999529e-01,5.871516519163601799e+01,4.927114893888383307e+00
5.889999999999999680e-01,9.469999999999999529e-01,6.024287162438659493e+01,5.184803733137675508e+00
5.889999999999999680e-01,9.469999999999999529e-01,6.192358830886340115e+01,5.470841508152619603e+00
5.889999999999999680e-01,9.469999999999999529e-01,6.382950394095829694e+01,5.810014328352393065e+00
5.889999999999999680e-01,9.469999999999999529e-01,6.588062534217363009e+01,6.182165961354350259e+00
5.889999999999999680e-01,9.469999999999999529e-01,6.821480912467110613e+01,6.611251175038646011e+00
5.889999999999999680e-01,9.469999999999999529e-01,7.061679075301874775e+01,7.087479450270507186e+00
5.889999999999999680e-01,9.469999999999999529e-01,7.295873092829867801e+01,7.586330746893490407e+00
5.889999999999999680e-01,9.469999999999999529e-01,7.498920328829521509e+01,8.003690812550841471e+00
5.889999999999999680e-01,9.469999999999999529e-01,7.673674324165196481e+01,8.331074947862891378e+00
5.889999999999999680e-01,9.469999999999999529e-01,7.857436349185813640e+01,8.649464403445694671e+00
5.889999999999999680e-01,9.469999999999999529e-01,8.008444438149960831e+01,8.914348771591448894e+00
5.889999999999999680e-01,9.469999999999999529e-01,8.165130238226011272e+01,9.217201532157487165e+00
3.160000000000000031e-01,9.649999999999999689e-01,0.000000000000000000e+00,6.646701940040877776e-01
3.160000000000000031e-01,9.649999999999999689e-01,7.091640930827116662e+00,6.714559124547877511e-01
3.160000000000000031e-01,9.649999999999999689e-01,1.474163649086187711e+01,6.982280489667681556e-01
3.160000000000000031e-01,9.649999999999999689e-01,2.237270534866512506e+01,7.585156231244998271e-01
3.160000000000000031e-01,9.649999999999999689e-01,3.001113309069022961e+01,8.869654133495488146e-01
